date,county,at_least_one_dose,fully_vaccinated,new_doses_administered
2021-01-12,Alpine,113,6,0
2021-01-12,Amador,1292,163,76
2021-01-12,Butte,6869,1152,698
2021-01-12,Calaveras,978,188,89
2021-01-12,Colusa,282,15,11
2021-01-12,Contra Costa,36274,8777,4069
2021-01-12,Del Norte,621,45,52
2021-01-12,El Dorado,6116,1067,861
2021-01-12,Fresno,20975,3284,2652
2021-01-12,Glenn,570,53,45
2021-01-12,Humboldt,4053,878,563
2021-01-12,Imperial,3340,504,577
2021-01-12,Inyo,836,330,136
2021-01-12,Kern,14055,1713,1907
2021-01-12,Kings,2593,410,345
2021-01-12,Lake,1427,183,90
2021-01-12,Lassen,608,25,45
2021-01-12,Los Angeles,278144,64578,30326
2021-01-12,Madera,3072,265,385
2021-01-12,Marin,9092,1849,940
2021-01-12,Mariposa,373,154,20
2021-01-12,Mendocino,3244,344,407
2021-01-12,Merced,3289,399,323
2021-01-12,Modoc,421,101,94
2021-01-12,Mono,773,86,283
2021-01-12,Monterey,9405,2967,533
2021-01-12,Napa,6789,1357,1341
2021-01-12,Nevada,2704,348,610
2021-01-12,Orange,87410,20043,9306
2021-01-12,Placer,12936,2575,1684
2021-01-12,Plumas,569,141,156
2021-01-12,Riverside,41524,8868,3880
2021-01-12,Sacramento,38446,8499,4785
2021-01-12,San Benito,1464,322,171
2021-01-12,San Bernardino,46632,12333,4316
2021-01-12,San Diego,96808,19374,11603
2021-01-12,San Francisco,27864,5080,3134
2021-01-12,San Joaquin,14601,3534,1855
2021-01-12,San Luis Obispo,10339,1582,624
2021-01-12,San Mateo,24366,4655,3490
2021-01-12,Santa Barbara,11067,2249,1523
2021-01-12,Santa Clara,56904,12067,6938
2021-01-12,Santa Cruz,7417,2119,712
2021-01-12,Shasta,3891,1107,485
2021-01-12,Sierra,198,18,39
2021-01-12,Siskiyou,1365,310,245
2021-01-12,Solano,13811,3223,1594
2021-01-12,Sonoma,15613,3196,1554
2021-01-12,Stanislaus,10643,2445,1519
2021-01-12,Sutter,2490,371,199
2021-01-12,Tehama,842,144,151
2021-01-12,Trinity,213,49,9
2021-01-12,Tulare,9551,1576,1473
2021-01-12,Tuolumne,1450,386,107
2021-01-12,Ventura,23168,5834,3056
2021-01-12,Yolo,7287,1479,560
2021-01-12,Yuba,1196,153,108
2021-01-11,Alameda,40886,7802,4788
2021-01-11,Alpine,113,6,32
2021-01-11,Amador,1260,120,124
2021-01-11,Butte,6593,730,983
2021-01-11,Calaveras,939,144,70
2021-01-11,Colusa,276,10,12
2021-01-11,Contra Costa,33626,7364,3973
2021-01-11,Del Norte,591,24,40
2021-01-11,El Dorado,5553,769,664
2021-01-11,Fresno,19323,2360,2298
2021-01-11,Glenn,556,23,30
2021-01-11,Humboldt,3734,634,293
2021-01-11,Imperial,3022,246,405
2021-01-11,Inyo,806,225,97
2021-01-11,Kern,12682,1181,1568
2021-01-11,Kings,2375,286,515
2021-01-11,Lake,1366,154,191
2021-01-11,Lassen,580,9,24
2021-01-11,Los Angeles,258494,53943,26790
2021-01-11,Madera,2784,168,240
2021-01-11,Marin,8519,1486,485
2021-01-11,Mariposa,358,150,32
2021-01-11,Mendocino,2960,222,160
2021-01-11,Merced,3034,345,263
2021-01-11,Modoc,354,74,89
2021-01-11,Mono,558,19,7
2021-01-11,Monterey,9145,2695,1079
2021-01-11,Napa,5773,1033,898
2021-01-11,Nevada,2163,280,200
2021-01-11,Orange,81721,16441,9854
2021-01-11,Placer,11860,1969,1440
2021-01-11,Plumas,500,54,57
2021-01-11,Riverside,39571,6946,5044
2021-01-11,Sacramento,35794,6391,4405
2021-01-11,San Benito,1335,280,182
2021-01-11,San Bernardino,44086,10563,5044
2021-01-11,San Diego,88727,15920,10549
2021-01-11,San Francisco,25953,3859,2536
2021-01-11,San Joaquin,13690,2727,1719
2021-01-11,San Luis Obispo,9995,1285,574
2021-01-11,San Mateo,22128,3407,2651
2021-01-11,Santa Barbara,9791,2003,944
2021-01-11,Santa Clara,52344,9698,6140
2021-01-11,Santa Cruz,6943,1880,709
2021-01-11,Shasta,3578,934,405
2021-01-11,Sierra,172,5,3
2021-01-11,Siskiyou,1274,155,160
2021-01-11,Solano,12780,2663,1344
2021-01-11,Sonoma,15212,2050,1382
2021-01-11,Stanislaus,9798,1798,1551
2021-01-11,Sutter,2432,230,134
2021-01-11,Tehama,747,87,64
2021-01-11,Trinity,209,44,42
2021-01-11,Tulare,8501,1155,1305
2021-01-11,Tuolumne,1430,301,113
2021-01-11,Ventura,21256,4695,2483
2021-01-11,Yolo,7098,1110,572
2021-01-11,Yuba,1152,89,74
2021-01-10,Alameda,37983,5931,1076
2021-01-10,Alpine,82,5,0
2021-01-10,Amador,1175,84,6
2021-01-10,Butte,6242,101,18
2021-01-10,Calaveras,927,89,2
2021-01-10,Colusa,269,5,1
2021-01-10,Contra Costa,31360,5661,406
2021-01-10,Del Norte,572,3,1
2021-01-10,El Dorado,5093,567,184
2021-01-10,Fresno,17747,1642,520
2021-01-10,Glenn,543,7,1
2021-01-10,Humboldt,3671,407,71
2021-01-10,Imperial,2846,21,7
2021-01-10,Inyo,790,144,53
2021-01-10,Kern,11674,621,198
2021-01-10,Kings,2101,46,16
2021-01-10,Lake,1256,73,3
2021-01-10,Lassen,556,9,0
2021-01-10,Los Angeles,243125,42567,4878
2021-01-10,Madera,2589,128,18
2021-01-10,Marin,8260,1261,136
2021-01-10,Mariposa,334,142,0
2021-01-10,Mendocino,2860,163,9
2021-01-10,Merced,2929,215,11
2021-01-10,Modoc,335,4,2
2021-01-10,Mono,555,15,5
2021-01-10,Monterey,8767,1997,265
2021-01-10,Napa,5265,641,190
2021-01-10,Nevada,2093,150,21
2021-01-10,Orange,75712,12603,4361
2021-01-10,Placer,11017,1375,348
2021-01-10,Plumas,489,8,0
2021-01-10,Riverside,36551,4931,1717
2021-01-10,Sacramento,33358,4443,1220
2021-01-10,San Benito,1263,170,18
2021-01-10,San Bernardino,41310,8302,1063
2021-01-10,San Diego,81768,12380,1970
2021-01-10,San Francisco,24529,2747,910
2021-01-10,San Joaquin,12743,2057,235
2021-01-10,San Luis Obispo,9689,1019,16
2021-01-10,San Mateo,20586,2309,704
2021-01-10,Santa Barbara,9169,1681,68
2021-01-10,Santa Clara,48921,6997,1981
2021-01-10,Santa Cruz,6769,1349,77
2021-01-10,Shasta,3212,895,6
2021-01-10,Sierra,172,2,0
2021-01-10,Siskiyou,1251,18,1
2021-01-10,Solano,11972,2129,263
2021-01-10,Sonoma,14784,1105,473
2021-01-10,Stanislaus,9215,860,48
2021-01-10,Sutter,2407,121,391
2021-01-10,Tehama,724,46,1
2021-01-10,Trinity,205,6,0
2021-01-10,Tulare,7638,714,64
2021-01-10,Tuolumne,1399,219,3
2021-01-10,Ventura,19746,3723,335
2021-01-10,Yolo,6806,832,411
2021-01-10,Yuba,1117,50,114
2021-01-09,Alameda,37551,5287,2041
2021-01-09,Alpine,82,5,2
2021-01-09,Amador,1172,80,13
2021-01-09,Butte,6228,97,12
2021-01-09,Calaveras,925,89,6
2021-01-09,Colusa,268,5,2
2021-01-09,Contra Costa,31196,5421,1632
2021-01-09,Del Norte,572,2,0
2021-01-09,El Dorado,4983,492,200
2021-01-09,Fresno,17542,1327,668
2021-01-09,Glenn,543,6,0
2021-01-09,Humboldt,3671,336,68
2021-01-09,Imperial,2839,21,26
2021-01-09,Inyo,790,91,85
2021-01-09,Kern,11518,579,240
2021-01-09,Kings,2089,42,61
2021-01-09,Lake,1256,70,61
2021-01-09,Lassen,556,9,9
2021-01-09,Los Angeles,241097,39722,12848
2021-01-09,Madera,2583,116,37
2021-01-09,Marin,8203,1182,618
2021-01-09,Mariposa,334,142,0
2021-01-09,Mendocino,2859,155,11
2021-01-09,Merced,2922,211,26
2021-01-09,Modoc,334,3,0
2021-01-09,Mono,555,10,4
2021-01-09,Monterey,8757,1742,977
2021-01-09,Napa,5154,562,333
2021-01-09,Nevada,2082,140,68
2021-01-09,Orange,72258,11696,5190
2021-01-09,Placer,10850,1194,469
2021-01-09,Plumas,489,8,2
2021-01-09,Riverside,35455,4315,2183
2021-01-09,Sacramento,32601,3980,1293
2021-01-09,San Benito,1258,157,44
2021-01-09,San Bernardino,40700,7848,1455
2021-01-09,San Diego,80962,11246,3630
2021-01-09,San Francisco,24075,2292,1428
2021-01-09,San Joaquin,12574,1994,397
2021-01-09,San Luis Obispo,9679,1013,210
2021-01-09,San Mateo,20323,1875,1181
2021-01-09,Santa Barbara,9122,1660,626
2021-01-09,Santa Clara,48166,5786,3098
2021-01-09,Santa Cruz,6748,1295,442
2021-01-09,Shasta,3207,894,79
2021-01-09,Sierra,172,2,0
2021-01-09,Siskiyou,1251,17,3
2021-01-09,Solano,11812,2027,895
2021-01-09,Sonoma,14513,903,656
2021-01-09,Stanislaus,9188,840,297
2021-01-09,Sutter,2055,82,45
2021-01-09,Tehama,723,46,8
2021-01-09,Trinity,205,6,1
2021-01-09,Tulare,7622,666,812
2021-01-09,Tuolumne,1396,219,4
2021-01-09,Ventura,19618,3516,729
2021-01-09,Yolo,6469,758,423
2021-01-09,Yuba,1025,29,19
2021-01-08,Alameda,36400,4402,4850
2021-01-08,Alpine,82,3,4
2021-01-08,Amador,1170,69,90
2021-01-08,Butte,6222,91,672
2021-01-08,Calaveras,922,86,77
2021-01-08,Colusa,266,5,10
2021-01-08,Contra Costa,30452,4530,3539
2021-01-08,Del Norte,572,2,78
2021-01-08,El Dorado,4852,423,1003
2021-01-08,Fresno,17158,1045,1869
2021-01-08,Glenn,543,6,14
2021-01-08,Humboldt,3605,333,453
2021-01-08,Imperial,2813,21,205
2021-01-08,Inyo,789,7,8
2021-01-08,Kern,11318,539,1654
2021-01-08,Kings,2034,35,251
2021-01-08,Lake,1199,66,164
2021-01-08,Lassen,547,9,51
2021-01-08,Los Angeles,233354,34644,34489
2021-01-08,Madera,2556,105,424
2021-01-08,Marin,7712,1055,998
2021-01-08,Mariposa,334,142,112
2021-01-08,Mendocino,2850,153,107
2021-01-08,Merced,2902,205,536
2021-01-08,Modoc,334,3,108
2021-01-08,Mono,555,6,4
2021-01-08,Monterey,8432,1091,1133
2021-01-08,Napa,4968,416,440
2021-01-08,Nevada,2065,89,243
2021-01-08,Orange,68428,10348,9972
2021-01-08,Placer,10606,971,1177
2021-01-08,Plumas,489,6,11
2021-01-08,Riverside,33657,3934,4428
2021-01-08,Sacramento,31722,3569,3345
2021-01-08,San Benito,1230,141,189
2021-01-08,San Bernardino,39765,7329,5521
2021-01-08,San Diego,78927,9682,8210
2021-01-08,San Francisco,23169,1770,2364
2021-01-08,San Joaquin,12314,1859,1499
2021-01-08,San Luis Obispo,9652,830,887
2021-01-08,San Mateo,19607,1411,1915
2021-01-08,Santa Barbara,8795,1361,1264
2021-01-08,Santa Clara,46442,4417,5952
2021-01-08,Santa Cruz,6359,1242,905
2021-01-08,Shasta,3134,888,527
2021-01-08,Sierra,172,2,0
2021-01-08,Siskiyou,1250,15,177
2021-01-08,Solano,11368,1578,1198
2021-01-08,Sonoma,13905,855,1836
2021-01-08,Stanislaus,8981,752,1336
2021-01-08,Sutter,2051,41,154
2021-01-08,Tehama,716,45,46
2021-01-08,Trinity,204,6,49
2021-01-08,Tulare,7006,470,1294
2021-01-08,Tuolumne,1392,219,106
2021-01-08,Ventura,19292,3113,2255
2021-01-08,Yolo,6097,708,656
2021-01-08,Yuba,1015,20,79
2021-01-07,Alameda,33336,2625,3817
2021-01-07,Alpine,80,1,8
2021-01-07,Amador,1126,24,240
2021-01-07,Butte,5599,43,773
2021-01-07,Calaveras,887,46,113
2021-01-07,Colusa,258,3,44
2021-01-07,Contra Costa,28631,2823,3245
2021-01-07,Del Norte,495,1,21
2021-01-07,El Dorado,4078,194,344
2021-01-07,Fresno,15683,655,1966
2021-01-07,Glenn,530,5,64
2021-01-07,Humboldt,3297,193,442
2021-01-07,Imperial,2624,8,332
2021-01-07,Inyo,785,2,30
2021-01-07,Kern,9974,227,1424
2021-01-07,Kings,1805,15,181
2021-01-07,Lake,1087,14,110
2021-01-07,Lassen,496,9,37
2021-01-07,Los Angeles,212302,21266,30719
2021-01-07,Madera,2185,52,400
2021-01-07,Marin,7148,625,880
2021-01-07,Mariposa,301,66,56
2021-01-07,Mendocino,2802,94,463
2021-01-07,Merced,2531,54,205
2021-01-07,Modoc,226,3,70
2021-01-07,Mono,552,5,55
2021-01-07,Monterey,8013,378,771
2021-01-07,Napa,4707,238,521
2021-01-07,Nevada,1885,28,230
2021-01-07,Orange,62648,6187,9647
2021-01-07,Placer,9840,563,999
2021-01-07,Plumas,481,3,52
2021-01-07,Riverside,31273,1904,3081
2021-01-07,Sacramento,29597,2364,2960
2021-01-07,San Benito,1104,78,109
2021-01-07,San Bernardino,37455,4123,5641
2021-01-07,San Diego,74650,5809,5876
2021-01-07,San Francisco,21683,896,2108
2021-01-07,San Joaquin,11500,1247,1248
2021-01-07,San Luis Obispo,9130,466,1130
2021-01-07,San Mateo,18425,682,1501
2021-01-07,Santa Barbara,8082,813,1086
2021-01-07,Santa Clara,42647,2281,4354
2021-01-07,Santa Cruz,5886,810,510
2021-01-07,Shasta,2821,675,141
2021-01-07,Sierra,172,2,22
2021-01-07,Siskiyou,1075,13,178
2021-01-07,Solano,10773,982,1078
2021-01-07,Sonoma,12562,366,1071
2021-01-07,Stanislaus,8026,388,1114
2021-01-07,Sutter,1916,22,255
2021-01-07,Tehama,678,38,65
2021-01-07,Trinity,155,5,0
2021-01-07,Tulare,6048,135,809
2021-01-07,Tuolumne,1367,142,126
2021-01-07,Ventura,18367,1790,2113
2021-01-07,Yolo,5687,462,724
2021-01-07,Yuba,943,13,82
2021-01-06,Alameda,30743,1416,3325
2021-01-06,Alpine,72,1,31
2021-01-06,Amador,905,11,40
2021-01-06,Butte,4847,23,644
2021-01-06,Calaveras,795,30,108
2021-01-06,Colusa,217,0,15
2021-01-06,Contra Costa,26783,1434,3413
2021-01-06,Del Norte,474,1,80
2021-01-06,El Dorado,3815,115,261
2021-01-06,Fresno,13984,390,1036
2021-01-06,Glenn,468,3,59
2021-01-06,Humboldt,2981,76,315
2021-01-06,Imperial,2295,5,199
2021-01-06,Inyo,755,2,60
2021-01-06,Kern,8724,54,1178
2021-01-06,Kings,1632,6,280
2021-01-06,Lake,986,5,104
2021-01-06,Lassen,460,8,89
2021-01-06,Los Angeles,193131,9782,23407
2021-01-06,Madera,1808,32,184
2021-01-06,Marin,6633,262,824
2021-01-06,Mariposa,294,18,6
2021-01-06,Mendocino,2404,30,159
2021-01-06,Merced,2359,35,276
2021-01-06,Modoc,156,3,5
2021-01-06,Mono,499,2,52
2021-01-06,Monterey,7575,47,688
2021-01-06,Napa,4314,111,474
2021-01-06,Nevada,1668,16,98
2021-01-06,Orange,56844,2371,5306
2021-01-06,Placer,9080,325,776
2021-01-06,Plumas,430,1,115
2021-01-06,Riverside,29423,684,2698
2021-01-06,Sacramento,27614,1403,2787
2021-01-06,San Benito,1046,27,110
2021-01-06,San Bernardino,34935,1027,3614
2021-01-06,San Diego,71055,3574,5124
2021-01-06,San Francisco,20065,411,1905
2021-01-06,San Joaquin,10687,884,1454
2021-01-06,San Luis Obispo,8438,28,750
2021-01-06,San Mateo,17261,350,1511
2021-01-06,Santa Barbara,7594,224,697
2021-01-06,Santa Clara,39442,1141,3475
2021-01-06,Santa Cruz,5523,662,780
2021-01-06,Shasta,2707,648,477
2021-01-06,Sierra,152,0,1
2021-01-06,Siskiyou,898,12,63
2021-01-06,Solano,10160,519,874
2021-01-06,Sonoma,11675,183,951
2021-01-06,Stanislaus,7171,157,1033
2021-01-06,Sutter,1671,13,205
2021-01-06,Tehama,615,35,88
2021-01-06,Trinity,155,5,25
2021-01-06,Tulare,5350,25,875
2021-01-06,Tuolumne,1302,86,141
2021-01-06,Ventura,17326,723,2045
2021-01-06,Yolo,5161,265,499
2021-01-06,Yuba,865,9,154
2021-01-05,Alameda,28372,466,2233
2021-01-05,Alpine,41,1,8
2021-01-05,Amador,869,7,34
2021-01-05,Butte,4210,17,194
2021-01-05,Calaveras,698,22,45
2021-01-05,Colusa,202,0,67
2021-01-05,Contra Costa,24241,560,2192
2021-01-05,Del Norte,394,1,33
2021-01-05,El Dorado,3624,47,225
2021-01-05,Fresno,13136,204,809
2021-01-05,Glenn,409,3,13
2021-01-05,Humboldt,2742,10,188
2021-01-05,Imperial,2098,3,174
2021-01-05,Inyo,696,1,35
2021-01-05,Kern,7580,21,1135
2021-01-05,Kings,1356,2,194
2021-01-05,Lake,884,3,121
2021-01-05,Lassen,374,4,191
2021-01-05,Los Angeles,175868,3721,16579
2021-01-05,Madera,1643,13,278
2021-01-05,Marin,5990,81,368
2021-01-05,Mariposa,289,16,25
2021-01-05,Mendocino,2254,21,75
2021-01-05,Merced,2099,29,341
2021-01-05,Modoc,153,1,2
2021-01-05,Mono,448,1,44
2021-01-05,Monterey,6913,21,773
2021-01-05,Napa,3916,36,171
2021-01-05,Nevada,1579,7,283
2021-01-05,Orange,53079,855,3705
2021-01-05,Placer,8462,168,736
2021-01-05,Plumas,315,1,23
2021-01-05,Riverside,27094,328,2159
2021-01-05,Sacramento,25647,610,2262
2021-01-05,San Benito,959,4,128
2021-01-05,San Bernardino,31940,418,2407
2021-01-05,San Diego,67229,2313,4528
2021-01-05,San Francisco,18435,139,2247
2021-01-05,San Joaquin,9727,499,1206
2021-01-05,San Luis Obispo,7700,18,1004
2021-01-05,San Mateo,15963,138,1235
2021-01-05,Santa Barbara,7028,93,796
2021-01-05,Santa Clara,36644,472,3174
2021-01-05,Santa Cruz,5074,335,548
2021-01-05,Shasta,2496,382,332
2021-01-05,Sierra,151,0,65
2021-01-05,Siskiyou,840,7,90
2021-01-05,Solano,9565,242,749
2021-01-05,Sonoma,10832,80,443
2021-01-05,Stanislaus,6233,77,866
2021-01-05,Sutter,1471,8,99
2021-01-05,Tehama,541,23,77
2021-01-05,Trinity,134,1,2
2021-01-05,Tulare,4487,15,475
2021-01-05,Tuolumne,1229,19,100
2021-01-05,Ventura,15772,241,1411
2021-01-05,Yolo,4809,119,621
2021-01-05,Yuba,717,2,75
2021-01-04,Alameda,26409,202,1692
2021-01-04,Alpine,33,1,10
2021-01-04,Amador,836,6,131
2021-01-04,Butte,4017,16,213
2021-01-04,Calaveras,661,16,37
2021-01-04,Colusa,135,0,5
2021-01-04,Contra Costa,22352,264,2087
2021-01-04,Del Norte,361,0,103
2021-01-04,El Dorado,3420,27,209
2021-01-04,Fresno,12409,122,726
2021-01-04,Glenn,396,3,8
2021-01-04,Humboldt,2555,7,265
2021-01-04,Imperial,1924,3,95
2021-01-04,Inyo,661,1,6
2021-01-04,Kern,6458,8,569
2021-01-04,Kings,1162,2,118
2021-01-04,Lake,765,1,92
2021-01-04,Lassen,183,4,15
2021-01-04,Los Angeles,161376,1669,13938
2021-01-04,Madera,1372,8,135
2021-01-04,Marin,5670,33,306
2021-01-04,Mariposa,275,6,12
2021-01-04,Mendocino,2193,7,854
2021-01-04,Merced,1773,23,89
2021-01-04,Modoc,151,1,8
2021-01-04,Mono,405,0,4
2021-01-04,Monterey,6156,7,420
2021-01-04,Napa,3765,13,112
2021-01-04,Nevada,1297,6,75
2021-01-04,Orange,49848,388,2944
2021-01-04,Placer,7819,78,681
2021-01-04,Plumas,292,1,10
2021-01-04,Riverside,25072,206,1479
2021-01-04,Sacramento,23780,231,2028
2021-01-04,San Benito,834,1,68
2021-01-04,San Bernardino,29653,299,2454
2021-01-04,San Diego,63368,1667,4334
2021-01-04,San Francisco,16234,93,1913
2021-01-04,San Joaquin,8836,284,782
2021-01-04,San Luis Obispo,6699,15,705
2021-01-04,San Mateo,14764,101,1083
2021-01-04,Santa Barbara,6284,41,359
2021-01-04,Santa Clara,33665,277,2556
2021-01-04,Santa Cruz,4822,39,306
2021-01-04,Shasta,2242,304,483
2021-01-04,Sierra,86,0,0
2021-01-04,Siskiyou,750,7,160
2021-01-04,Solano,8978,86,518
2021-01-04,Sonoma,10413,62,343
2021-01-04,Stanislaus,5400,57,251
2021-01-04,Sutter,1375,5,243
2021-01-04,Tehama,469,18,53
2021-01-04,Trinity,132,1,29
2021-01-04,Tulare,4015,13,103
2021-01-04,Tuolumne,1134,16,72
2021-01-04,Ventura,14474,130,1123
2021-01-04,Yolo,4251,57,218
2021-01-04,Yuba,644,1,93
2021-01-03,Alameda,24809,111,336
2021-01-03,Alpine,23,1,0
2021-01-03,Amador,709,3,72
2021-01-03,Butte,3807,13,3
2021-01-03,Calaveras,627,14,10
2021-01-03,Colusa,130,0,0
2021-01-03,Contra Costa,20420,115,195
2021-01-03,Del Norte,258,0,1
2021-01-03,El Dorado,3223,15,96
2021-01-03,Fresno,11777,28,166
2021-01-03,Glenn,388,3,0
2021-01-03,Humboldt,2291,5,0
2021-01-03,Imperial,1829,3,92
2021-01-03,Inyo,655,1,1
2021-01-03,Kern,5891,6,24
2021-01-03,Kings,1046,1,1
2021-01-03,Lake,673,1,0
2021-01-03,Lassen,168,4,0
2021-01-03,Los Angeles,148351,772,1021
2021-01-03,Madera,1240,5,4
2021-01-03,Marin,5371,24,50
2021-01-03,Mariposa,265,5,0
2021-01-03,Mendocino,1341,7,1
2021-01-03,Merced,1685,22,10
2021-01-03,Modoc,143,1,0
2021-01-03,Mono,401,0,0
2021-01-03,Monterey,5739,4,35
2021-01-03,Napa,3660,6,14
2021-01-03,Nevada,1224,4,133
2021-01-03,Orange,46995,301,612
2021-01-03,Placer,7187,30,161
2021-01-03,Plumas,282,1,0
2021-01-03,Riverside,23693,109,381
2021-01-03,Sacramento,21831,164,430
2021-01-03,San Benito,767,0,4
2021-01-03,San Bernardino,27450,49,186
2021-01-03,San Diego,59497,1221,894
2021-01-03,San Francisco,14342,73,306
2021-01-03,San Joaquin,8324,98,41
2021-01-03,San Luis Obispo,5995,14,25
2021-01-03,San Mateo,13692,89,285
2021-01-03,Santa Barbara,5950,18,25
2021-01-03,Santa Clara,31165,220,590
2021-01-03,Santa Cruz,4545,14,15
2021-01-03,Shasta,1885,178,2
2021-01-03,Sierra,86,0,0
2021-01-03,Siskiyou,591,6,1
2021-01-03,Solano,8526,25,58
2021-01-03,Sonoma,10072,60,27
2021-01-03,Stanislaus,5163,48,94
2021-01-03,Sutter,1133,4,1
2021-01-03,Tehama,421,13,0
2021-01-03,Trinity,104,1,0
2021-01-03,Tulare,3915,10,24
2021-01-03,Tuolumne,1064,15,3
2021-01-03,Ventura,13429,52,26
2021-01-03,Yolo,4057,33,47
2021-01-03,Yuba,551,1,9
2021-01-02,Alameda,24482,102,724
2021-01-02,Alpine,23,1,1
2021-01-02,Amador,641,3,60
2021-01-02,Butte,3804,13,40
2021-01-02,Calaveras,617,14,10
2021-01-02,Colusa,130,0,0
2021-01-02,Contra Costa,20227,114,366
2021-01-02,Del Norte,257,0,0
2021-01-02,El Dorado,3128,14,155
2021-01-02,Fresno,11622,18,1023
2021-01-02,Glenn,388,3,4
2021-01-02,Humboldt,2291,5,41
2021-01-02,Imperial,1738,3,7
2021-01-02,Inyo,654,1,0
2021-01-02,Kern,5867,6,80
2021-01-02,Kings,1045,1,11
2021-01-02,Lake,673,1,1
2021-01-02,Lassen,168,4,2
2021-01-02,Los Angeles,147334,767,4584
2021-01-02,Madera,1236,5,88
2021-01-02,Marin,5325,20,110
2021-01-02,Mariposa,265,5,1
2021-01-02,Mendocino,1340,6,1
2021-01-02,Merced,1675,22,142
2021-01-02,Modoc,143,1,3
2021-01-02,Mono,401,0,2
2021-01-02,Monterey,5704,4,143
2021-01-02,Napa,3650,4,85
2021-01-02,Nevada,1091,4,2
2021-01-02,Orange,46386,298,1410
2021-01-02,Placer,7032,24,194
2021-01-02,Plumas,282,1,1
2021-01-02,Riverside,23317,105,956
2021-01-02,Sacramento,21407,158,580
2021-01-02,San Benito,764,0,23
2021-01-02,San Bernardino,27264,49,507
2021-01-02,San Diego,58616,1209,3869
2021-01-02,San Francisco,14038,70,361
2021-01-02,San Joaquin,8285,97,280
2021-01-02,San Luis Obispo,5970,14,44
2021-01-02,San Mateo,13413,83,404
2021-01-02,Santa Barbara,5925,18,602
2021-01-02,Santa Clara,30580,216,1117
2021-01-02,Santa Cruz,4530,14,63
2021-01-02,Shasta,1883,178,4
2021-01-02,Sierra,86,0,0
2021-01-02,Siskiyou,590,6,1
2021-01-02,Solano,8475,19,229
2021-01-02,Sonoma,10045,60,137
2021-01-02,Stanislaus,5070,48,41
2021-01-02,Sutter,1132,4,132
2021-01-02,Tehama,421,13,0
2021-01-02,Trinity,104,1,0
2021-01-02,Tulare,3891,10,36
2021-01-02,Tuolumne,1061,15,120
2021-01-02,Ventura,13403,52,174
2021-01-02,Yolo,4010,33,74
2021-01-02,Yuba,542,1,21
2021-01-01,Alameda,23760,101,190
2021-01-01,Alpine,22,1,1
2021-01-01,Amador,584,3,3
2021-01-01,Butte,3764,13,28
2021-01-01,Calaveras,608,13,2
2021-01-01,Colusa,130,0,1
2021-01-01,Contra Costa,19865,113,88
2021-01-01,Del Norte,257,0,2
2021-01-01,El Dorado,2973,14,8
2021-01-01,Fresno,10599,18,8
2021-01-01,Glenn,384,3,0
2021-01-01,Humboldt,2250,5,3
2021-01-01,Imperial,1731,3,11
2021-01-01,Inyo,654,1,1
2021-01-01,Kern,5787,6,26
2021-01-01,Kings,1034,1,1
2021-01-01,Lake,672,1,14
2021-01-01,Lassen,166,4,0
2021-01-01,Los Angeles,142758,764,1362
2021-01-01,Madera,1149,5,3
2021-01-01,Marin,5215,20,47
2021-01-01,Mariposa,264,5,1
2021-01-01,Mendocino,1339,6,19
2021-01-01,Merced,1534,22,12
2021-01-01,Modoc,140,1,0
2021-01-01,Mono,399,0,4
2021-01-01,Monterey,5561,4,13
2021-01-01,Napa,3565,4,6
2021-01-01,Nevada,1089,4,5
2021-01-01,Orange,44981,295,888
2021-01-01,Placer,6838,23,15
2021-01-01,Plumas,281,1,8
2021-01-01,Riverside,22366,101,163
2021-01-01,Sacramento,20827,157,115
2021-01-01,San Benito,741,0,3
2021-01-01,San Bernardino,26758,49,266
2021-01-01,San Diego,54880,1085,1485
2021-01-01,San Francisco,13678,69,107
2021-01-01,San Joaquin,8007,97,43
2021-01-01,San Luis Obispo,5926,14,46
2021-01-01,San Mateo,13011,82,119
2021-01-01,Santa Barbara,5323,17,132
2021-01-01,Santa Clara,29463,215,172
2021-01-01,Santa Cruz,4467,14,34
2021-01-01,Shasta,1879,178,0
2021-01-01,Sierra,86,0,1
2021-01-01,Siskiyou,589,6,0
2021-01-01,Solano,8246,19,16
2021-01-01,Sonoma,9907,60,777
2021-01-01,Stanislaus,5032,46,31
2021-01-01,Sutter,1000,4,6
2021-01-01,Tehama,421,13,2
2021-01-01,Trinity,104,1,0
2021-01-01,Tulare,3855,9,9
2021-01-01,Tuolumne,941,15,7
